,afstemningsid,parti,stemme
12652,9989,SF,For
12653,9989,LA,For
12654,9989,M,For
12655,9989,KF,For
12656,9989,RV,For
12657,9989,EL,Imod
12658,9989,DF,Imod
12659,9989,ALT,Imod
12660,9989,UFG,Imod
12661,9989,Steffen Larsen (LA),Hverken
12662,9990,DD,For
12663,9990,EL,For
12664,9990,DF,For
12665,9990,ALT,For
12666,9990,UFG,For
12667,9990,S,Imod
12668,9990,V,Imod
12669,9990,SF,Imod
12670,9990,LA,Imod
12671,9990,M,Imod
12672,9990,RV,Imod
12673,9990,KF,Hverken
12674,9991,S,For
12675,9991,V,For
12676,9991,SF,For
12677,9991,M,For
12678,9991,EL,For
12679,9991,RV,For
12680,9991,ALT,For
12681,9991,DF,Imod
12682,9991,UFG,Imod
12683,9991,DD,Hverken
12684,9991,LA,Hverken
12685,9991,KF,Hverken
12686,9991,Mike Villa Fonseca (UFG),Hverken
12687,9992,S,For
12688,9992,V,For
12689,9992,DD,For
12690,9992,SF,For
12691,9992,LA,For
12692,9992,M,For
12693,9992,KF,For
12694,9992,DF,For
12695,9992,ALT,For
12696,9992,UFG,For
12697,9992,EL,Imod
12698,9992,RV,Hverken
12699,9993,S,For
12700,9993,V,For
12701,9993,DD,For
12702,9993,SF,For
12703,9993,LA,For
12704,9993,M,For
12705,9993,KF,For
12706,9993,EL,For
12707,9993,RV,For
12708,9993,DF,For
12709,9993,ALT,For
12710,9993,Jeppe Søe (UFG),For
12711,9993,Theresa Scavenius (UFG),Imod
12712,9993,UFG,Hverken
12713,9994,S,For
12714,9994,V,For
12715,9994,DD,For
12716,9994,SF,For
12717,9994,LA,For
12718,9994,M,For
12719,9994,KF,For
12720,9994,RV,For
12721,9994,DF,For
12722,9994,UFG,For
12723,9994,EL,Imod
12724,9994,ALT,Imod
12725,9995,S,For
12726,9995,V,For
12727,9995,SF,For
12728,9995,LA,For
12729,9995,M,For
12730,9995,RV,For
12731,9995,UFG,For
12732,9995,DD,Imod
12733,9995,KF,Imod
12734,9995,EL,Imod
12735,9995,DF,Imod
12736,9995,Lars Boje Mathiesen (UFG),Imod
12737,9995,ALT,Hverken
12738,9996,S,For
12739,9996,V,For
12740,9996,DD,For
12741,9996,SF,For
12742,9996,LA,For
12743,9996,M,For
12744,9996,KF,For
12745,9996,EL,For
12746,9996,RV,For
12747,9996,DF,For
12748,9996,ALT,For
12749,9996,UFG,For
12750,9996,Lars Boje Mathiesen (UFG),Hverken
12751,9997,S,For
12752,9997,V,For
12753,9997,DD,For
12754,9997,SF,For
12755,9997,LA,For
12756,9997,M,For
12757,9997,KF,For
12758,9997,EL,For
12759,9997,RV,For
12760,9997,DF,For
12761,9997,ALT,For
12762,9997,UFG,For
12763,9998,S,For
12764,9998,V,For
12765,9998,DD,For
12766,9998,SF,For
12767,9998,LA,For
12768,9998,M,For
12769,9998,KF,For
12770,9998,EL,For
12771,9998,RV,For
12772,9998,DF,For
12773,9998,UFG,For
12774,9998,ALT,Imod
12775,9999,S,For
12776,9999,V,For
12777,9999,SF,For
12778,9999,LA,For
12779,9999,M,For
12780,9999,KF,For
12781,9999,EL,For
12782,9999,RV,For
12783,9999,UFG,For
12784,9999,DD,Imod
12785,9999,ALT,Imod
12786,9999,Lars Boje Mathiesen (UFG),Imod
12787,9999,DF,Hverken
12788,10000,S,For
12789,10000,V,For
12790,10000,SF,For
12791,10000,M,For
12792,10000,KF,For
12793,10000,EL,For
12794,10000,RV,For
12795,10000,ALT,For
12796,10000,Mike Villa Fonseca (UFG),For
12797,10000,DD,Imod
12798,10000,LA,Imod
12799,10000,UFG,Imod
12800,10000,DF,Hverken
12801,10001,S,For
12802,10001,V,For
12803,10001,DD,For
12804,10001,SF,For
12805,10001,LA,For
12806,10001,M,For
12807,10001,KF,For
12808,10001,EL,For
12809,10001,RV,For
12810,10001,DF,For
12811,10001,ALT,For
12812,10001,UFG,For
12813,10002,S,For
12814,10002,V,For
12815,10002,DD,For
12816,10002,LA,For
12817,10002,M,For
12818,10002,KF,For
12819,10002,RV,For
12820,10002,DF,For
12821,10002,UFG,For
12822,10002,SF,Imod
12823,10002,ALT,Imod
12824,10002,EL,Hverken
12825,10003,S,For
12826,10003,V,For
12827,10003,DD,For
12828,10003,SF,For
12829,10003,M,For
12830,10003,EL,For
12831,10003,RV,For
12832,10003,DF,For
12833,10003,ALT,For
12834,10003,Mike Villa Fonseca (UFG),For
12835,10003,LA,Imod
12836,10003,KF,Imod
12837,10003,UFG,Imod
12838,10004,S,For
12839,10004,V,For
12840,10004,DD,For
12841,10004,LA,For
12842,10004,M,For
12843,10004,KF,For
12844,10004,RV,For
12845,10004,DF,For
12846,10004,UFG,For
12847,10004,SF,Imod
12848,10004,EL,Imod
12849,10004,ALT,Imod
12850,10004,Stinus Lindgreen (RV),Imod
12851,10004,Katrine Robsøe (RV),Imod
12852,10005,S,For
12853,10005,V,For
12854,10005,DD,For
12855,10005,SF,For
12856,10005,LA,For
12857,10005,M,For
12858,10005,KF,For
12859,10005,EL,For
12860,10005,RV,For
12861,10005,DF,For
12862,10005,ALT,For
12863,10005,UFG,For
12864,10005,Lars Boje Mathiesen (UFG),Imod
12865,10006,S,For
12866,10006,V,For
12867,10006,DD,For
12868,10006,SF,For
12869,10006,LA,For
12870,10006,M,For
12871,10006,KF,For
12872,10006,EL,For
12873,10006,RV,For
12874,10006,DF,For
12875,10006,ALT,For
12876,10006,UFG,For
12877,10007,S,For
12878,10007,V,For
12879,10007,SF,For
12880,10007,M,For
12881,10007,RV,For
12882,10007,DD,Imod
12883,10007,LA,Imod
12884,10007,KF,Imod
12885,10007,EL,Imod
12886,10007,DF,Imod
12887,10007,ALT,Imod
12888,10007,UFG,Imod
12889,10008,S,For
12890,10008,V,For
12891,10008,DD,For
12892,10008,SF,For
12893,10008,LA,For
12894,10008,M,For
12895,10008,KF,For
12896,10008,RV,For
12897,10008,Mike Villa Fonseca (UFG),For
12898,10008,EL,Imod
12899,10008,DF,Imod
12900,10008,ALT,Imod
12901,10008,UFG,Imod
12902,10009,S,For
12903,10009,V,For
12904,10009,DD,For
12905,10009,SF,For
12906,10009,LA,For
12907,10009,M,For
12908,10009,KF,For
12909,10009,EL,For
12910,10009,RV,For
12911,10009,DF,For
12912,10009,ALT,For
12913,10009,Mike Villa Fonseca (UFG),For
12914,10009,Jeppe Søe (UFG),Imod
12915,10009,UFG,Hverken
12916,10010,S,For
12917,10010,V,For
12918,10010,DD,For
12919,10010,SF,For
12920,10010,LA,For
12921,10010,M,For
12922,10010,KF,For
12923,10010,EL,For
12924,10010,RV,For
12925,10010,DF,For
12926,10010,ALT,For
12927,10010,UFG,For
12928,10011,S,For
12929,10011,V,For
12930,10011,DD,For
12931,10011,SF,For
12932,10011,LA,For
12933,10011,M,For
12934,10011,KF,For
12935,10011,EL,For
12936,10011,RV,For
12937,10011,DF,For
12938,10011,ALT,For
12939,10011,UFG,For
12940,10012,S,For
12941,10012,V,For
12942,10012,DD,For
12943,10012,SF,For
12944,10012,LA,For
12945,10012,M,For
12946,10012,KF,For
12947,10012,RV,For
12948,10012,ALT,For
12949,10012,UFG,For
12950,10012,EL,Imod
12951,10012,DF,Imod
12952,10012,Lars Boje Mathiesen (UFG),Imod
12953,10013,S,For
12954,10013,V,For
12955,10013,DD,For
12956,10013,SF,For
12957,10013,LA,For
12958,10013,M,For
12959,10013,KF,For
12960,10013,RV,For
12961,10013,ALT,For
12962,10013,UFG,For
12963,10013,EL,Imod
12964,10013,DF,Imod
12965,10014,S,For
12966,10014,V,For
12967,10014,DD,For
12968,10014,SF,For
12969,10014,LA,For
12970,10014,M,For
12971,10014,KF,For
12972,10014,RV,For
12973,10014,ALT,For
12974,10014,Jeppe Søe (UFG),For
12975,10014,EL,Imod
12976,10014,DF,Imod
12977,10014,UFG,Hverken
12978,10015,S,For
12979,10015,V,For
12980,10015,DD,For
12981,10015,SF,For
12982,10015,LA,For
12983,10015,M,For
12984,10015,KF,For
12985,10015,RV,For
12986,10015,ALT,For
12987,10015,UFG,For
12988,10015,EL,Imod
12989,10015,DF,Imod
12990,10015,Lars Boje Mathiesen (UFG),Hverken
12991,10016,S,For
12992,10016,V,For
12993,10016,DD,For
12994,10016,SF,For
12995,10016,LA,For
12996,10016,M,For
12997,10016,KF,For
12998,10016,RV,For
12999,10016,DF,For
13000,10016,ALT,For
13001,10016,UFG,For
13002,10016,EL,Imod
13003,10017,S,For
13004,10017,V,For
13005,10017,DD,For
13006,10017,SF,For
13007,10017,LA,For
13008,10017,M,For
13009,10017,KF,For
13010,10017,EL,For
13011,10017,RV,For
13012,10017,DF,For
13013,10017,ALT,For
13014,10017,UFG,For
13015,10019,S,For
13016,10019,V,For
13017,10019,DD,For
13018,10019,SF,For
13019,10019,LA,For
13020,10019,M,For
13021,10019,KF,For
13022,10019,EL,For
13023,10019,RV,For
13024,10019,DF,For
13025,10019,ALT,For
13026,10019,UFG,For
13027,10019,Lars Boje Mathiesen (UFG),Hverken
13028,10020,S,For
13029,10020,V,For
13030,10020,DD,For
13031,10020,SF,For
13032,10020,LA,For
13033,10020,M,For
13034,10020,KF,For
13035,10020,EL,For
13036,10020,RV,For
13037,10020,DF,For
13038,10020,ALT,For
13039,10020,UFG,For
13040,10021,S,For
13041,10021,V,For
13042,10021,DD,For
13043,10021,SF,For
13044,10021,LA,For
13045,10021,M,For
13046,10021,KF,For
13047,10021,RV,For
13048,10021,DF,For
13049,10021,UFG,For
13050,10021,EL,Imod
13051,10021,ALT,Imod
13052,10021,Ole Birk Olesen (LA),Imod
13053,10022,S,For
13054,10022,V,For
13055,10022,M,For
13056,10022,DD,Imod
13057,10022,SF,Imod
13058,10022,LA,Imod
13059,10022,KF,Imod
13060,10022,EL,Imod
13061,10022,DF,Imod
13062,10022,ALT,Imod
13063,10022,UFG,Imod
13064,10022,RV,Hverken
13065,10023,S,For
13066,10023,V,For
13067,10023,DD,For
13068,10023,SF,For
13069,10023,LA,For
13070,10023,M,For
13071,10023,KF,For
13072,10023,RV,For
13073,10023,ALT,For
13074,10023,Jeppe Søe (UFG),For
13075,10023,EL,Imod
13076,10023,DF,Imod
13077,10023,UFG,Hverken
13078,10024,S,For
13079,10024,V,For
13080,10024,SF,For
13081,10024,M,For
13082,10024,KF,For
13083,10024,EL,For
13084,10024,RV,For
13085,10024,ALT,For
13086,10024,Mike Villa Fonseca (UFG),For
13087,10024,LA,Imod
13088,10024,Jeppe Søe (UFG),Imod
13089,10024,DD,Hverken
13090,10024,DF,Hverken
13091,10024,UFG,Hverken
13092,10025,S,For
13093,10025,V,For
13094,10025,DD,For
13095,10025,SF,For
13096,10025,LA,For
13097,10025,M,For
13098,10025,KF,For
13099,10025,RV,For
13100,10025,DF,For
13101,10025,UFG,For
13102,10025,EL,Imod
13103,10025,ALT,Imod
13104,10026,S,For
13105,10026,V,For
13106,10026,DD,For
13107,10026,SF,For
13108,10026,LA,For
13109,10026,M,For
13110,10026,KF,For
13111,10026,EL,For
13112,10026,RV,For
13113,10026,DF,For
13114,10026,ALT,For
13115,10026,UFG,For
13116,10027,SF,For
13117,10027,LA,For
13118,10027,DF,For
13119,10027,UFG,For
13120,10027,S,Imod
13121,10027,V,Imod
13122,10027,M,Imod
13123,10027,KF,Imod
13124,10027,EL,Imod
13125,10027,RV,Imod
13126,10027,Mike Villa Fonseca (UFG),Imod
13127,10027,DD,Hverken
13128,10027,ALT,Hverken
13129,10028,DD,For
13130,10028,SF,For
13131,10028,LA,For
13132,10028,KF,For
13133,10028,EL,For
13134,10028,RV,For
13135,10028,DF,For
13136,10028,ALT,For
13137,10028,UFG,For
13138,10028,S,Imod
13139,10028,V,Imod
13140,10028,M,Imod
13141,10028,Søren Søndergaard (EL),Imod
13142,10029,DD,For
13143,10029,SF,For
13144,10029,LA,For
13145,10029,KF,For
13146,10029,EL,For
13147,10029,RV,For
13148,10029,DF,For
13149,10029,ALT,For
13150,10029,UFG,For
13151,10029,Jan E. Jørgensen (V),For
13152,10029,S,Imod
13153,10029,V,Imod
13154,10029,M,Imod
13155,10030,S,For
13156,10030,V,For
13157,10030,M,For
13158,10030,DD,Imod
13159,10030,SF,Imod
13160,10030,LA,Imod
13161,10030,KF,Imod
13162,10030,EL,Imod
13163,10030,RV,Imod
13164,10030,DF,Imod
13165,10030,ALT,Imod
13166,10030,UFG,Imod
13167,10031,S,For
13168,10031,V,For
13169,10031,M,For
13170,10031,DD,Imod
13171,10031,SF,Imod
13172,10031,LA,Imod
13173,10031,KF,Imod
13174,10031,EL,Imod
13175,10031,RV,Imod
13176,10031,DF,Imod
13177,10031,ALT,Imod
13178,10031,UFG,Imod
13179,10032,DD,For
13180,10032,LA,For
13181,10032,KF,For
13182,10032,DF,For
13183,10032,UFG,For
13184,10032,S,Imod
13185,10032,V,Imod
13186,10032,SF,Imod
13187,10032,M,Imod
13188,10032,EL,Imod
13189,10032,RV,Imod
13190,10032,ALT,Imod
13191,10032,Mai Mercado (KF),Imod
13192,10032,Jon Stephensen (UFG),Imod
13193,10033,DD,For
13194,10033,LA,For
13195,10033,KF,For
13196,10033,DF,For
13197,10033,UFG,For
13198,10033,S,Imod
13199,10033,V,Imod
13200,10033,SF,Imod
13201,10033,M,Imod
13202,10033,EL,Imod
13203,10033,RV,Imod
13204,10033,ALT,Imod
13205,10033,Jon Stephensen (UFG),Imod
13206,10034,DD,For
13207,10034,LA,For
13208,10034,KF,For
13209,10034,UFG,For
13210,10034,Per Husted (S),For
13211,10034,S,Imod
13212,10034,V,Imod
13213,10034,SF,Imod
13214,10034,M,Imod
13215,10034,EL,Imod
13216,10034,RV,Imod
13217,10034,DF,Imod
13218,10034,ALT,Imod
13219,10034,Jon Stephensen (UFG),Imod
13220,10035,DD,For
13221,10035,LA,For
13222,10035,EL,For
13223,10035,ALT,For
13224,10035,UFG,For
13225,10035,S,Imod
13226,10035,V,Imod
13227,10035,SF,Imod
13228,10035,M,Imod
13229,10035,KF,Imod
13230,10035,RV,Imod
13231,10035,Jon Stephensen (UFG),Imod
13232,10035,DF,Hverken
13233,10036,SF,For
13234,10036,LA,For
13235,10036,KF,For
13236,10036,EL,For
13237,10036,RV,For
13238,10036,ALT,For
13239,10036,UFG,For
13240,10036,S,Imod
13241,10036,V,Imod
13242,10036,DD,Imod
13243,10036,M,Imod
13244,10036,Jon Stephensen (UFG),Imod
13245,10036,DF,Hverken
13246,10037,DD,For
13247,10037,LA,For
13248,10037,KF,For
13249,10037,ALT,For
13250,10037,UFG,For
13251,10037,S,Imod
13252,10037,V,Imod
13253,10037,SF,Imod
13254,10037,M,Imod
13255,10037,EL,Imod
13256,10037,RV,Imod
13257,10037,Jon Stephensen (UFG),Imod
13258,10037,DF,Hverken
13259,10038,DD,For
13260,10038,LA,For
13261,10038,KF,For
13262,10038,ALT,For
13263,10038,UFG,For
13264,10038,S,Imod
13265,10038,V,Imod
13266,10038,SF,Imod
13267,10038,M,Imod
13268,10038,EL,Imod
13269,10038,RV,Imod
13270,10038,Jon Stephensen (UFG),Imod
13271,10038,DF,Hverken
13272,10039,DD,For
13273,10039,SF,For
13274,10039,LA,For
13275,10039,EL,For
13276,10039,RV,For
13277,10039,ALT,For
13278,10039,UFG,For
13279,10039,S,Imod
13280,10039,V,Imod
13281,10039,M,Imod
13282,10039,KF,Imod
13283,10039,Jon Stephensen (UFG),Imod
13284,10039,DF,Hverken
13285,10040,DD,For
13286,10040,SF,For
13287,10040,LA,For
13288,10040,KF,For
13289,10040,EL,For
13290,10040,DF,For
13291,10040,ALT,For
13292,10040,UFG,For
13293,10040,S,Imod
13294,10040,V,Imod
13295,10040,M,Imod
13296,10040,RV,Imod
13297,10040,Karina Lorentzen Dehnhardt (SF),Imod
13298,10040,Karsten Filsø (SF),Imod
13299,10040,Rosa Lund (EL),Imod
13300,10040,Søren Søndergaard (EL),Imod
13301,10040,Jon Stephensen (UFG),Imod
13302,10041,DD,For
13303,10041,LA,For
13304,10041,KF,For
13305,10041,EL,For
13306,10041,DF,For
13307,10041,ALT,For
13308,10041,UFG,For
13309,10041,Karina Lorentzen Dehnhardt (SF),For
13310,10041,Karsten Filsø (SF),For
13311,10041,S,Imod
13312,10041,V,Imod
13313,10041,SF,Imod
13314,10041,M,Imod
13315,10041,RV,Imod
13316,10041,Rosa Lund (EL),Imod
13317,10041,Jon Stephensen (UFG),Imod
13318,10042,S,For
13319,10042,V,For
13320,10042,SF,For
13321,10042,M,For
13322,10042,KF,For
13323,10042,EL,For
13324,10042,RV,For
13325,10042,ALT,For
13326,10042,Jon Stephensen (UFG),For
13327,10042,DD,Imod
13328,10042,LA,Imod
13329,10042,DF,Imod
13330,10042,UFG,Imod
13331,10042,Mike Villa Fonseca (UFG),Hverken
13332,10043,DD,For
13333,10043,LA,For
13334,10043,KF,For
13335,10043,DF,For
13336,10043,UFG,For
13337,10043,S,Imod
13338,10043,V,Imod
13339,10043,SF,Imod
13340,10043,M,Imod
13341,10043,EL,Imod
13342,10043,RV,Imod
13343,10043,ALT,Imod
13344,10043,Jon Stephensen (UFG),Imod
13345,10044,S,For
13346,10044,V,For
13347,10044,DD,For
13348,10044,LA,For
13349,10044,M,For
13350,10044,KF,For
13351,10044,RV,For
13352,10044,DF,For
13353,10044,ALT,For
13354,10044,UFG,For
13355,10044,SF,Imod
13356,10044,EL,Imod
13357,10045,S,For
13358,10045,V,For
13359,10045,DD,For
13360,10045,LA,For
13361,10045,M,For
13362,10045,KF,For
13363,10045,RV,For
13364,10045,DF,For
13365,10045,ALT,For
13366,10045,UFG,For
13367,10045,SF,Imod
13368,10045,EL,Imod
13369,10046,S,For
13370,10046,V,For
13371,10046,DD,For
13372,10046,LA,For
13373,10046,M,For
13374,10046,KF,For
13375,10046,RV,For
13376,10046,DF,For
13377,10046,ALT,For
13378,10046,UFG,For
13379,10046,SF,Imod
13380,10046,EL,Imod
13381,10047,S,For
13382,10047,V,For
13383,10047,DD,For
13384,10047,LA,For
13385,10047,M,For
13386,10047,KF,For
13387,10047,RV,For
13388,10047,DF,For
13389,10047,ALT,For
13390,10047,UFG,For
13391,10047,SF,Imod
13392,10047,EL,Imod
13393,10048,S,For
13394,10048,V,For
13395,10048,DD,For
13396,10048,LA,For
13397,10048,M,For
13398,10048,KF,For
13399,10048,RV,For
13400,10048,DF,For
13401,10048,ALT,For
13402,10048,UFG,For
13403,10048,SF,Imod
13404,10048,EL,Imod
13405,10049,DD,For
13406,10049,DF,For
13407,10049,UFG,For
13408,10049,S,Imod
13409,10049,V,Imod
13410,10049,SF,Imod
13411,10049,LA,Imod
13412,10049,M,Imod
13413,10049,EL,Imod
13414,10049,RV,Imod
13415,10049,ALT,Imod
13416,10049,Mike Villa Fonseca (UFG),Imod
13417,10049,KF,Hverken
13418,10050,DD,For
13419,10050,DF,For
13420,10050,UFG,For
13421,10050,S,Imod
13422,10050,V,Imod
13423,10050,SF,Imod
13424,10050,LA,Imod
13425,10050,M,Imod
13426,10050,KF,Imod
13427,10050,EL,Imod
13428,10050,RV,Imod
13429,10050,ALT,Imod
13430,10050,Jon Stephensen (UFG),Imod
13431,10050,Mike Villa Fonseca (UFG),Imod
13432,10051,LA,For
13433,10051,DF,For
13434,10051,Lars Boje Mathiesen (UFG),For
13435,10051,S,Imod
13436,10051,V,Imod
13437,10051,DD,Imod
13438,10051,SF,Imod
13439,10051,M,Imod
13440,10051,EL,Imod
13441,10051,RV,Imod
13442,10051,ALT,Imod
13443,10051,UFG,Imod
13444,10051,Ole Birk Olesen (LA),Imod
13445,10051,Carl Andersen (LA),Imod
13446,10051,Alexander Ryle (LA),Imod
13447,10051,KF,Hverken
13448,10052,LA,For
13449,10052,DF,For
13450,10052,UFG,For
13451,10052,S,Imod
13452,10052,V,Imod
13453,10052,DD,Imod
13454,10052,SF,Imod
13455,10052,M,Imod
13456,10052,EL,Imod
13457,10052,RV,Imod
13458,10052,ALT,Imod
13459,10052,Jon Stephensen (UFG),Imod
13460,10052,Mike Villa Fonseca (UFG),Imod
13461,10052,KF,Hverken
13462,10053,DD,For
13463,10053,DF,For
13464,10053,UFG,For
13465,10053,S,Imod
13466,10053,V,Imod
13467,10053,SF,Imod
13468,10053,LA,Imod
13469,10053,M,Imod
13470,10053,KF,Imod
13471,10053,EL,Imod
13472,10053,RV,Imod
13473,10053,ALT,Imod
13474,10053,Jon Stephensen (UFG),Imod
13475,10053,Mike Villa Fonseca (UFG),Imod
13476,10054,DF,For
13477,10054,Lars Boje Mathiesen (UFG),For
13478,10054,S,Imod
13479,10054,V,Imod
13480,10054,SF,Imod
13481,10054,LA,Imod
13482,10054,M,Imod
13483,10054,KF,Imod
13484,10054,EL,Imod
13485,10054,RV,Imod
13486,10054,ALT,Imod
13487,10054,UFG,Imod
13488,10054,DD,Hverken
13489,10055,DD,For
13490,10055,LA,For
13491,10055,DF,For
13492,10055,UFG,For
13493,10055,S,Imod
13494,10055,V,Imod
13495,10055,SF,Imod
13496,10055,M,Imod
13497,10055,KF,Imod
13498,10055,EL,Imod
13499,10055,RV,Imod
13500,10055,ALT,Imod
13501,10055,Jon Stephensen (UFG),Imod
13502,10055,Mike Villa Fonseca (UFG),Imod
13503,10056,DD,For
13504,10056,LA,For
13505,10056,KF,For
13506,10056,DF,For
13507,10056,UFG,For
13508,10056,Christina Olumeko (ALT),For
13509,10056,S,Imod
13510,10056,V,Imod
13511,10056,SF,Imod
13512,10056,M,Imod
13513,10056,EL,Imod
13514,10056,RV,Imod
13515,10056,ALT,Imod
13516,10056,Jon Stephensen (UFG),Imod
13517,10056,Lars Boje Mathiesen (UFG),Hverken
13518,10057,DD,For
13519,10057,LA,For
13520,10057,DF,For
13521,10057,UFG,For
13522,10057,S,Imod
13523,10057,V,Imod
13524,10057,SF,Imod
13525,10057,M,Imod
13526,10057,KF,Imod
13527,10057,EL,Imod
13528,10057,RV,Imod
13529,10057,ALT,Imod
13530,10057,Jon Stephensen (UFG),Imod
13531,10057,Mike Villa Fonseca (UFG),Imod
13532,10058,DD,For
13533,10058,LA,For
13534,10058,KF,For
13535,10058,DF,For
13536,10058,UFG,For
13537,10058,S,Imod
13538,10058,V,Imod
13539,10058,SF,Imod
13540,10058,M,Imod
13541,10058,EL,Imod
13542,10058,RV,Imod
13543,10058,ALT,Imod
13544,10058,Jon Stephensen (UFG),Imod
13545,10059,DD,For
13546,10059,LA,For
13547,10059,KF,For
13548,10059,DF,For
13549,10059,UFG,For
13550,10059,S,Imod
13551,10059,V,Imod
13552,10059,SF,Imod
13553,10059,M,Imod
13554,10059,RV,Imod
13555,10059,ALT,Imod
13556,10059,Rosa Lund (EL),Imod
13557,10059,Jon Stephensen (UFG),Imod
13558,10059,Mike Villa Fonseca (UFG),Imod
13559,10059,EL,Hverken
13560,10060,DD,For
13561,10060,LA,For
13562,10060,KF,For
13563,10060,DF,For
13564,10060,UFG,For
13565,10060,S,Imod
13566,10060,V,Imod
13567,10060,SF,Imod
13568,10060,M,Imod
13569,10060,EL,Imod
13570,10060,RV,Imod
13571,10060,ALT,Imod
13572,10060,Jon Stephensen (UFG),Imod
13573,10060,Mike Villa Fonseca (UFG),Imod
13574,10061,DD,For
13575,10061,LA,For
13576,10061,KF,For
13577,10061,DF,For
13578,10061,UFG,For
13579,10061,S,Imod
13580,10061,V,Imod
13581,10061,SF,Imod
13582,10061,M,Imod
13583,10061,EL,Imod
13584,10061,RV,Imod
13585,10061,ALT,Imod
13586,10061,Jon Stephensen (UFG),Imod
13587,10062,S,For
13588,10062,V,For
13589,10062,DD,For
13590,10062,SF,For
13591,10062,LA,For
13592,10062,M,For
13593,10062,KF,For
13594,10062,EL,For
13595,10062,RV,For
13596,10062,DF,For
13597,10062,ALT,For
13598,10062,UFG,For
13599,10062,Lars Boje Mathiesen (UFG),Imod
13600,10063,DD,For
13601,10063,ALT,For
13602,10063,S,Imod
13603,10063,V,Imod
13604,10063,SF,Imod
13605,10063,LA,Imod
13606,10063,M,Imod
13607,10063,EL,Imod
13608,10063,RV,Imod
13609,10063,DF,Imod
13610,10063,UFG,Imod
13611,10063,KF,Hverken
13612,10063,Lars Boje Mathiesen (UFG),Hverken
13613,10064,DD,For
13614,10064,LA,For
13615,10064,KF,For
13616,10064,DF,For
13617,10064,UFG,For
13618,10064,S,Imod
13619,10064,V,Imod
13620,10064,SF,Imod
13621,10064,M,Imod
13622,10064,EL,Imod
13623,10064,RV,Imod
13624,10064,ALT,Imod
13625,10064,Jon Stephensen (UFG),Imod
13626,10065,DD,For
13627,10065,LA,For
13628,10065,KF,For
13629,10065,EL,For
13630,10065,DF,For
13631,10065,UFG,For
13632,10065,S,Imod
13633,10065,V,Imod
13634,10065,SF,Imod
13635,10065,M,Imod
13636,10065,RV,Imod
13637,10065,ALT,Imod
13638,10065,Jon Stephensen (UFG),Imod
13639,10066,DD,For
13640,10066,LA,For
13641,10066,KF,For
13642,10066,EL,For
13643,10066,DF,For
13644,10066,UFG,For
13645,10066,Zenia Stampe (RV),For
13646,10066,S,Imod
13647,10066,V,Imod
13648,10066,SF,Imod
13649,10066,M,Imod
13650,10066,RV,Imod
13651,10066,ALT,Imod
13652,10066,Jon Stephensen (UFG),Imod
13653,10067,DD,For
13654,10067,SF,For
13655,10067,LA,For
13656,10067,KF,For
13657,10067,EL,For
13658,10067,DF,For
13659,10067,ALT,For
13660,10067,UFG,For
13661,10067,S,Imod
13662,10067,V,Imod
13663,10067,M,Imod
13664,10067,RV,Imod
13665,10068,DD,For
13666,10068,EL,For
13667,10068,DF,For
13668,10068,Jeppe Søe (UFG),For
13669,10068,S,Imod
13670,10068,V,Imod
13671,10068,SF,Imod
13672,10068,LA,Imod
13673,10068,M,Imod
13674,10068,KF,Imod
13675,10068,RV,Imod
13676,10068,ALT,Imod
13677,10068,UFG,Imod
13678,10068,Lars Boje Mathiesen (UFG),Hverken
13679,10069,EL,For
13680,10069,DF,For
13681,10069,Lars Boje Mathiesen (UFG),For
13682,10069,S,Imod
13683,10069,V,Imod
13684,10069,SF,Imod
13685,10069,LA,Imod
13686,10069,M,Imod
13687,10069,KF,Imod
13688,10069,RV,Imod
13689,10069,ALT,Imod
13690,10069,UFG,Imod
13691,10069,DD,Hverken
13692,10070,S,For
13693,10070,V,For
13694,10070,SF,For
13695,10070,LA,For
13696,10070,M,For
13697,10070,KF,For
13698,10070,RV,For
13699,10070,UFG,For
13700,10070,Torsten Gejl (ALT),For
13701,10070,DD,Imod
13702,10070,EL,Imod
13703,10070,DF,Imod
13704,10070,ALT,Imod
13705,10070,Hans Christian Schmidt (V),Imod
13706,10070,Lars Boje Mathiesen (UFG),Imod
13707,10071,DD,For
13708,10071,LA,For
13709,10071,KF,For
13710,10071,DF,For
13711,10071,UFG,For
13712,10071,Christina Olumeko (ALT),For
13713,10071,S,Imod
13714,10071,V,Imod
13715,10071,SF,Imod
13716,10071,M,Imod
13717,10071,EL,Imod
13718,10071,RV,Imod
13719,10071,ALT,Imod
13720,10071,Jon Stephensen (UFG),Imod
13721,10071,Lars Boje Mathiesen (UFG),Hverken
13722,10072,DD,For
13723,10072,LA,For
13724,10072,KF,For
13725,10072,DF,For
13726,10072,ALT,For
13727,10072,UFG,For
13728,10072,S,Imod
13729,10072,V,Imod
13730,10072,SF,Imod
13731,10072,M,Imod
13732,10072,EL,Imod
13733,10072,RV,Imod
13734,10072,Jon Stephensen (UFG),Imod
